,tweet_id,variable,value,account_name,user_id,text,links,replies,retweets,favorites,embbed_type,embbed_url,quote,hashtags,links_len,image_len,text_len
506,720301149845229569,cultural,True,Mov. Brasil Livre,1523823530,Dia 17 de abril  em frente ao MASP! Agenda cultural pelo impeachment!pic.twitter.com/1ZFvN0XIxY,[],7,181,231,image,https://pbs.twimg.com/media/Cf8GE7HVAAAUdVZ.jpg,,[],0,47,95
507,922519910428893184,cultural,True,Mov. Brasil Livre,1523823530,Liberais podem enaltecer livre mercado e também valores morais  pois a guerra é culturalhttp://www.gazetadopovo.com.br/rodrigo-constantino/artigos/liberais-podem-enaltecer-livre-mercado-e-tambem-valores-morais-pois-guerra-e-cultural/ …,['http://www.gazetadopovo.com.br/rodrigo-constantino/artigos/liberais-podem-enaltecer-livre-mercado-e-tambem-valores-morais-pois-guerra-e-cultural/'],12,35,178,,,,[],147,0,235
508,952204468149514240,cultural,True,Mov. Brasil Livre,1523823530,.@flaviogr fala sobre o plano de revolução cultural da esquerda  da destruição de valores e princípios da sociedade para conseguir instalar o socialismo e o comunismo. O Brasil tem de ficar atento a essa guerra sem armas. Assista entrevista completa no http://youtube.com/mblivre pic.twitter.com/VssdaNIaGz,['http://youtube.com/mblivre'],25,154,280,,,,[],28,0,306
509,976158069368467457,cultural,True,Mov. Brasil Livre,1523823530,A turma que era contra usar fantasia de índio no Carnaval pois apropriação cultural vai falar o que de um homem branco rico corrupto usando ritual indígena pra fugir da cadeia?https://twitter.com/Estadao/status/976139052515844096 …,['https://twitter.com/Estadao/status/976139052515844096'],6,40,144,,,">@fausto_macedo Contra o fantasma da prisão da Lava Jato, índios ‘fecham o corpo’ de Lula http://bit.ly/2GKQmfG  pic.twitter.com/E1zM70Rlqt",[],55,0,231
510,834833873687236610,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Marco Feliciano detona UBES na comissão do Escola Sem Partido. https://youtu.be/-gvBX3kAgQ0  via @YouTube,['https://youtu.be/-gvBX3kAgQ0'],18,35,64,,,,[],30,0,105
511,834203522283479040,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Filipe Barros faz bonito na Comissão do Escola sem Partido https://youtu.be/2hRYYV5QjLE  via @YouTube,['https://youtu.be/2hRYYV5QjLE'],3,17,40,,,,[],30,0,101
512,854462812420268032,(escola).*(partido),True,Mov. Brasil Livre,1523823530,MBL ao vivo desmascarando a nota da ONU conta o escola sem partido  https://www.facebook.com/mblivre/videos/579682128822601/ …,['https://www.facebook.com/mblivre/videos/579682128822601/'],4,30,75,,,,[],58,0,126
513,854325578060750850,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Escola sem partido ou escola sem voz? Texto de @FernandoHoliday para a Folha hojehttp://www1.folha.uol.com.br/opiniao/2017/04/1876381-escola-sem-partido-ou-escola-sem-voz.shtml …,['http://www1.folha.uol.com.br/opiniao/2017/04/1876381-escola-sem-partido-ou-escola-sem-voz.shtml'],8,16,50,,,,[],97,0,178
514,896077734417387522,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Marcha pelo Escola sem Partido em mais de 100 cidades. RT! Mais informações aqui https://www.facebook.com/mblivre/videos/654059621384851/ …pic.twitter.com/onsPtm3my3,['https://www.facebook.com/mblivre/videos/654059621384851/'],42,453,644,,,,[],58,0,165
515,894943408556568577,(escola).*(partido),True,Mov. Brasil Livre,1523823530,MBL fará marcha pelo Escola Sem Partido em todo o paíshttp://www.gazetadopovo.com.br/educacao/mbl-fara-marcha-pelo-escola-sem-partido-em-todo-o-pais-4i3elisi28qrft1bzodr5yl1l …,['http://www.gazetadopovo.com.br/educacao/mbl-fara-marcha-pelo-escola-sem-partido-em-todo-o-pais-4i3elisi28qrft1bzodr5yl1l'],86,404,1020,,,,[],122,0,176
516,894585587969081344,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Entre na luta pelo Escola sem Partido! Acesse o site e participe!https://www.marchaescolasempartido.com.br/ ,['https://www.marchaescolasempartido.com.br/'],2,44,83,,,,[],44,0,108
517,897927452403486720,(escola).*(partido),True,Mov. Brasil Livre,1523823530,"Youtube considerou um vídeo pró-escola sem partido do MBL como ""não apropriado"". Ok então.pic.twitter.com/8JoDfyYbbn",[],25,38,115,image,https://pbs.twimg.com/media/DHYUK3YXsAA8GX7.jpg,,[],0,47,116
518,897512564619431936,(escola).*(partido),True,Mov. Brasil Livre,1523823530,MBL Pará nas ruas pelo Escola Sem Partido:pic.twitter.com/1VgEJ69ZBH,[],28,101,287,,,,[],0,0,68
519,897463111300648961,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Marcha pelo Escola sem Partido na Câmara municipal de Goiânia  realizada por nossa coordenadora do MBL Goiás  Ana Carla Maiapic.twitter.com/e7nSgfuU06,[],36,167,489,,,,[],0,0,150
520,897446247598051329,(escola).*(partido),True,Mov. Brasil Livre,1523823530,MBL de Goiânia protocola projeto do Escola sem Partido na Câmara da cidade.pic.twitter.com/FhG17YjuyS,[],11,44,163,image,https://pbs.twimg.com/media/DHRelc3XoAAzI9x.jpg,,[],0,47,101
521,904886475128496128,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Parabéns a todos que lutaram! http://g1.globo.com/sp/campinas-regiao/noticia/em-sessao-tumultuada-camara-de-campinas-aprova-em-1-votacao-projeto-de-lei-escola-sem-partido.ghtml …pic.twitter.com/eN4oV2oHhC,['http://g1.globo.com/sp/campinas-regiao/noticia/em-sessao-tumultuada-camara-de-campinas-aprova-em-1-votacao-projeto-de-lei-escola-sem-partido.ghtml'],25,310,812,,,,[],148,0,204
522,912827256468361217,(escola).*(partido),True,Mov. Brasil Livre,1523823530,URGENTE: com força do MBL  Escola Sem Partido foi aprovado em Jundiaí - SP.,[],64,381,1745,,,,[],0,0,75
523,928076558140690432,(escola).*(partido),True,Mov. Brasil Livre,1523823530,VITÓRIA! Com força do MBL São José do Rio Preto​  o Escola Sem Partido foi aprovado na cidade! Parabéns a todos pela luta!pic.twitter.com/2Rs4OqrKPq,[],27,262,893,,,,[],0,0,148
524,931273348583247872,(escola).*(partido),True,Mov. Brasil Livre,1523823530,AO VIVO: Debate MBL x UJS e UBES - Escola sem Partido  https://www.youtube.com/watch?v=l0w5BzfYbxQ …,['https://www.youtube.com/watch?v=l0w5BzfYbxQ'],0,2,14,,,,[],45,0,100
525,934176383215067136,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Kim Kataguiri rebate Catatau  da UPES  em debate sobre Escola sem Partido: http://youtu.be/Qz81dzonZh4?a  via @YouTube,['http://youtu.be/Qz81dzonZh4?a'],11,10,38,,,,[],31,0,118
526,933008502871781376,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Fernando Holiday defende Escola Sem Partido e detona pelegos petistas: http://youtu.be/fAtpWP7Fu_Y?a  via @YouTube,['http://youtu.be/fAtpWP7Fu_Y?a'],5,5,43,,,,[],31,0,114
527,938909474030604290,(escola).*(partido),True,Mov. Brasil Livre,1523823530,MBL - São Paulo​ agora na Câmara de vereadores protestando pelo Escola Sem Partido e mandando a real.pic.twitter.com/rLUFBlzIH3,[],16,85,257,,,,[],0,0,127
528,938841249880174592,(escola).*(partido),True,Mov. Brasil Livre,1523823530,O MBL está marcando presença na Câmara de São Paulo para a votação do projeto Escola Sem Partido  que acontecerá ainda hoje. Acompanhe nessa página e na página do nosso vereador Fernando Holiday!pic.twitter.com/74KJ79TXko,[],22,171,567,,,,[],0,0,221
529,938898959854112768,(escola).*(partido),True,Mov. Brasil Livre,1523823530,MBL está A TARDE TODA na Câmara de vereadores lutando pelo Escola Sem Partido.pic.twitter.com/O3jyoGgYHp,[],20,17,132,image,https://pbs.twimg.com/media/DQejke3XcAAtzWR.jpg,,[],0,47,104
530,938561675585904643,(escola).*(partido),True,Mov. Brasil Livre,1523823530,Sigam @FernandoHoliday agora e saibam como ajudar o Escola sem Partido na maior cidade do país!,[],9,9,74,,,,[],0,0,95
531,972481862852628483,(escola).*(partido),True,Mov. Brasil Livre,1523823530,A turma que chama o “Escola Sem Partido” de fascista comemora a adesão de universidades públicas no curso sobre “golpe”. Uso de dinheiro público para financiar propaganda ideológica. Quem é fascista mesmo?,[],49,661,2049,,,,[],0,0,205
532,984414220728111104,(escola).*(partido),True,Mov. Brasil Livre,1523823530,KIM KATAGUIRI ACABA COM TODOS OS ARGUMENTOS CONTRA O ESCOLA SEM PARTIDO: http://youtu.be/lgQo2gov_h4?a  via @YouTube,['http://youtu.be/lgQo2gov_h4?a'],8,21,82,,,,[],31,0,116
533,989219024155365376,(escola).*(partido),True,Mov. Brasil Livre,1523823530,ESCOLA SEM PARTIDO JÁ!!pic.twitter.com/M56UCPXRRE,[],253,1137,2695,,,,[],0,0,49
